name,occurrences
Tessenia ramosa,0
Thelycrania amomum,0
Thelycrania sericea,0
Thevetia linearis,0
Thevetia thevetia,0
Thlaspi collinum,1
Thlaspidea arvensis,0
Thlaspidium arvense,0
Thyella obtusiloba,0
Thymus biserratus,0
Tiniaria japonica,29
Tiricta daucoides,0
Tissa leiosperma,0
Tissa marina,0
Tissa salina,0
Tissa salina var. sanfordii,0
Tissa salina var. sordida,0
Tissa sparsiflora,0
Tithymalus maculatus,0
Tittmannia grandiflora,0
Toxicodendron blodgettii,0
Toxicodendron glabrum,0
Toxicodendron goniocarpum,0
Toxicodendron radicans var. littoralis,0
Toxicodendron radicans var. microcarpon,0
Toxicodendron vulgare,0
Trachynotia juncea,0
Trianthema flexuosa,0
Trianthema grisea,0
Trianthema monogyna,3
Trianthema obcordata,0
Trianthema polyandra,0
Trianthema portulacastrum var. hillebrandii,0
Trianthema procumbens,0
Trichoon karka,0
Trichoon phragmites,0
Trichophyllum proliferum,0
Trichophyllum viviparum,0
Tridens veralensis,0
Tridens virens,0
Trifolium alpicola,0
Trifolium baeticum,0
Trifolium borysthenicum,1
Trifolium brachystylos,0
Trifolium bracteatum,2
Trifolium carpaticum,0
Trifolium expansum,1
Trifolium fontanum,8
Trifolium heterophyllum,0
Trifolium lappaceum subsp. adrianopolitanum,0
Trifolium lappaceum var. brachyodon,0
Trifolium lappaceum var. rhodense,0
Trifolium limonium,1
Trifolium microphyllum,0
Trifolium nervosum,0
Trifolium nothum,0
Trifolium pensylvanicum,0
Trifolium pratense subsp. eupratense,0
Trifolium pratense subsp. nivale,97
Trifolium pratense var. album,0
Trifolium pratense var. alpinum,0
Trifolium pratense var. americanum,62
Trifolium pratense var. anatolicum,0
Trifolium pratense var. collinum,0
Trifolium pratense var. expansum,0
Trifolium pratense var. frigidum,2
Trifolium pratense var. genuinum,0
Trifolium pratense var. heterophyllum,0
Trifolium pratense var. majus,0
Trifolium pratense var. microphyllum,0
Trifolium pratense var. nivale,3
Trifolium pratense var. pratarum,0
Trifolium pratense var. sativum,1695
Trifolium pratense var. spontaneum,0
Trifolium pratense var. sylvestre,0
Trifolium repens forma cultum,0
Trifolium repens forma silvestre,0
Trifolium repens subsp. typicum,0
Trifolium repens var. genuinum,0
Trifolium repens var. giganteum,5
Trifolium rhodense,0
Trifolium sativum,0
Trifolium stipitatum,0
Tripsacum dactyloides forma prolificum,0
Tripsacum dactyloides subsp. hispidum,105
Tripsacum dactyloides var. genuinum,0
Tripsacum dactyloides var. monostachyon,0
Tripsacum dactyloides var. occidentale,7
Tripsacum monostachyon,0
Tristagma uniflora,0
Triteleia uniflora,0
Triticum cereale,0
Triticum cereale forma brevispicatum,0
Triticum cereale forma duplofuscum,0
Triticum cereale forma multicaule,0
Triticum cereale forma vulgare,0
Triticum cereale subsp. eucereale,0
Triticum cereale subvar. fuscum,0
Triticum cereale var. aestivum,0
Triticum cereale var. hibernum,0
Triticum cereale var. monstrosum,0
Triticum cereale var. montaniforme,0
Triticum cereale var. typicum,0
Triticum ramosum,0
Triticum secale,3
Trixago arvensis,0
Trixago colorata,0
Trixago cordifolia,0
Trixella arvensis,0
Uralepis composita,0
Uralepis virens,0
Urtica alba,0
Urtica aureliana,0
Urtica berlandiera,0
Urtica chamaedryoides var. orizabae,0
Urtica chamaedryoides var. runyonii,1
Urtica gracilescens,0
Urtica gracilis,1700
Urtica japonica,0
Urtica leucotrys,0
Urtica microphylla,0
Urtica orizabae,3
Urtica propinqua,0
Urtica purpurascens,0
Urtica rubra,0
Urtica serpyllacea,0
Urtica trianthemoides,0
Urtica verna,0
Urtica verna var. gracilis,0
Urtica villosa,0
Vaccinium albiflorum,0
Vaccinium amoenum,5
Vaccinium arkansanum,0
Vaccinium ashei,0
Vaccinium atlanticum,2
Vaccinium atrococcum,62
Vaccinium atrococcum forma leucococcum,0
Vaccinium australe,8
Vaccinium caesariense,22
Vaccinium carolinianum,1
Vaccinium constablaei,12
Vaccinium corymbosum forma albiflorum,8
Vaccinium corymbosum forma caesariense,0
Vaccinium corymbosum forma glabrum,0
Vaccinium corymbosum forma laeve,1
Vaccinium corymbosum forma leucococcum,2
Vaccinium corymbosum forma typicum,1
Vaccinium corymbosum forma viride,0
Vaccinium corymbosum var. albiflorum,4
Vaccinium corymbosum var. amoenum,9
Vaccinium corymbosum var. atrocarpum,0
Vaccinium corymbosum var. atrococcum,10
Vaccinium corymbosum var. disocarpum,0
Vaccinium corymbosum var. fuscatum,0
Vaccinium corymbosum var. glabrum,38
Vaccinium corymbosum var. ozarkense,0
Vaccinium cuthbertii,0
Vaccinium disocarpum,0
Vaccinium disomorphum,0
Vaccinium elliottii,390
Vaccinium elongatum,0
Vaccinium formosum,46
Vaccinium fuscatum,228
Vaccinium fuscatum var. pullum,0
Vaccinium gilvum,0
Vaccinium grandiflorum,0
Vaccinium holophyllum,0
Vaccinium marianum,2
Vaccinium simulatum,49
Vaccinium vicinum,8
Vaccinium virgatum,118
Vaccinium virgatum var. parvifolium,0
Vaccinium virgatum var. speciosum,0
Valerianoides cayennensis,0
Vandellia pyxidaria,0
Vargasia caracasana,1
Varronia graveolens,0
Varronia guianensis,0
Varronia hispida,0
Varronia interrupta,1
Varronia macrostachya,0
Varronia obliqua,0
Vasargia caracasana,0
Verbascum blattarioides,0
Verbascum celsiae,0
Verbascum glabrum,0
Verbascum grandiflorum,0
Verbascum lanceolatum,0
Verbascum viscidulum,0
Verbena aristigera,135
Verbena bonariensis forma albiflora,0
Verbena bonariensis forma robustior,0
Verbena bonariensis var. conglomerata,53
Verbena bonariensis var. hispida,0
Verbena bonariensis var. longibracteata,3
Verbena cayennensis,0
Verbena dichotoma,1
Verbena elongata,0
Verbena erinoides var. alba,0
Verbena inamoena,0
Verbena intercedens,18
Verbena pulchella var. gracilior,0
Verbena tenuisecta,93
Verbena tenuisecta forma alba,0
Verbena tenuisecta var. alba,1
Verbena tenuisecta var. glabrata,1
Verbena trichotoma,0
Verbesina coreopsis,0
Verbesina coreopsis var. lutea,0
Verbesina phaethusa,0
Verbesina sigesbeckia,0
Veronica ambigua,0
Veronica anagallis,0
Veronica anagallis var. anagalliformis,0
Veronica anagallis var. glandulifera,0
Veronica anagallis var. latifolia,0
Veronica anagallis var. lepida,0
Veronica anagallis-aquatica forma anagalliformis,0
Veronica anagallis-aquatica subsp. undulata,2
Veronica anagallis-aquatica var. brittonii,0
Veronica anagallis-aquatica var. glandulosa,1
Veronica anagallis-aquatica var. latifolia,1
Veronica anagallis-aquatica var. terrea,0
Veronica aquatica,0
Veronica aquatica forma laevipes,0
Veronica aquatica var. glandulifera,0
Veronica brittonii,0
Veronica catenata,21039
Veronica catenata subsp. pseudocatenata,0
Veronica catenata var. glandulosa,0
Veronica comosa,8
Veronica comosa var. glaberrima,1
Veronica comosa var. glandulosa,0
Veronica connata subsp. glaberrima,0
Veronica connata var. glaberrima,0
Veronica espadanae,0
Veronica glandifera,1
Veronica indica,0
Veronica kovacsii,1
Veronica lepida,0
Veronica lysimachioides,25
Veronica maresii,2
Veronica micromera,0
Veronica miniana,0
Veronica montioides,3
Veronica osiliensis,0
Veronica oxycarpa,6
Veronica palustris,0
Veronica perfoliata,1540
Veronica punctata,1
Veronica pusilla,21
Veronica reyesana,0
Veronica salina forma laevipes,0
Veronica tenerrima,0
Veronica undulata,445
Veronica Xlackschwitzii,0
Vespuccia humboldtii,0
Vigna aristata,0
Vilfa agrostoidea,0
Vilfa arguta,0
Vilfa arkansana,0
Vilfa humifusa var. major,0
Vilfa richardii,0
Vilfa sabeana,0
Vilfa subpyramidata,0
Vinca grandiflora,0
Vinca major subsp. variegata,0
Vinca major var. elegantissima,0
Vinca major var. variegata,8
Vinca ovatifolia,0
Viola affinis forma albiflora,0
Viola affinis var. langloisii,0
Viola alachuana,1
Viola asarifolia,0
Viola candidula,0
Viola champlainensis,0
Viola columbiana,0
Viola communis,0
Viola consobrina,1
Viola consona,0
Viola cordifolia,5
Viola crenulata,1
Viola cucullata var. sororia,0
Viola cuspidata,0
Viola domestica,5
Viola domestica var. communis,0
Viola dowelliana,0
Viola filecetorum,0
Viola fletcheri,0
Viola floridana,16
Viola hirsutula,73
Viola illinoensis,0
Viola langloisii,6
Viola latiuscula,11
Viola lucidifolia,0
Viola macounii,4
Viola missouriensis,147
Viola montivaga,0
Viola nesiotica,0
Viola nodosa,2
Viola novae-angliae,56
Viola obliqua var. crenulata,0
Viola palmata subsp. sororia,0
Viola palmata var. asarifolia,0
Viola palmata var. sororia,4
Viola papilionacea,160
Viola papilionacea var. domestica,0
Viola pratincola,45
Viola priceana,7
Viola rosacea,1
Viola septentrionalis,216
Viola septentrionalis forma alba,0
Viola septentrionalis var. grisea,0
Viola sororia forma pallida,0
Viola sororia forma priceana,341
Viola sororia var. grisea,0
Viola sororia var. missouriensis,7
Viola sororia var. novae-angliae,13
Viola subjuncta,0
Viola subviscosa,0
Viola thompsoniae,0
Viola vagula,0
Viola venustula,7
Viola villosa var. cordifolia,0
Visnaga vulgaris,0
Vulpia longivaginata,0
Vulpia major,0
Vulpia muralis,6368
Vulpia myuros,70170
Vulpia myuros subsp. pseudomyuros,1
Vulpia myuros var. pseudomyuros,0
Vulpia pseudomyuros,0
Vulpia reclinata,0
Vulpia vaginata,0
Vulvaria albescens,0
Warmingia pauciflora,0
Watsonia natalensis,0
Wiborgia urticifolia,0
Xamesike depressa,0
Xamesike hypericifolia,0
Xamesike littoralis,0
Xamesike maculata,0
Xamesike supina,0
Xanthoxalis albicans,0
Xanthoxalis bushii,1
Xanthoxalis californica,2
Xanthoxalis coloradensis,0
Xanthoxalis corniculata,9
Xanthoxalis corniculata var. atropurpurea,0
Xanthoxalis cymosa,0
Xanthoxalis dillenii,1
Xanthoxalis dillenii var. piletocarpa,0
Xanthoxalis europaea,0
Xanthoxalis europaea forma cymosa,0
Xanthoxalis europaea forma subglabrata,0
Xanthoxalis europaea forma vestita,0
Xanthoxalis europaea forma villicaulis,0
Xanthoxalis europaea var. bushii,0
Xanthoxalis filipes,0
Xanthoxalis florida,0
Xanthoxalis fontana,1
Xanthoxalis interior,2
Xanthoxalis langloisii,2
Xanthoxalis lyonii,0
Xanthoxalis pilosa,0
Xanthoxalis recurva,0
Xanthoxalis repens,1
Xanthoxalis rufa,0
Xanthoxalis stricta,17
Xanthoxalis stricta forma viridiflora,0
Xanthoxalis stricta var. piletocarpa,0
Xanthoxalis trinidadensis,0
Xanthoxalis uittienii,0
Xanthoxalis wrightii,0
Xenochloa arundinacea,0
Zaluzianskia minuta,0
Zaluzianskia tenuifolia,0
Zaluzianskya hirsuta,0
Zaluzianskya vestita,0
Zappania cajanensis,0
Zappania dichotoma,0
Zappania urticifolia,0
Zerna unioloides,0
Abutilon grandifolium,534
Acacia saligna,5213
Aeschynomene fluitans,95
Aeschynomene indica,3593
Akebia quinata,1610
Albizia procera,546
Alocasia odora,598
Amaranthus hybridus,30893
Ammi majus,7992
Anoda cristata,3393
Aphanes australis,24502
Argemone mexicana,2780
Artemisia vulgaris,346620
Arthraxon hispidus,12079
Artocarpus heterophyllus,1215
Azolla pinnata,2006
Bonnaya ciliata,282
Bromus catharticus,22844
Bromus japonicus,4534
Buglossoides arvensis,34217
Calophyllum inophyllum,1107
Canna x generalis,1181
Cantinoa americana,1070
Cardamine parviflora,3654
Carex debilis,1289
Carex intumescens,3224
Carex tribuloides,1363
Celosia argentea,2777
Centaurea stoebe subsp. micranthos,491
Cestrum nocturnum,1915
Chenopodium album,260152
Chloris barbata,4659
Chloris elata,416
Chrysopogon aciculatus,849
Clerodendrum bungei,504
Coleus scutellarioides,2164
Conyza bonariensis,14086
Conyza canadensis,137068
Corchorus aestuans,1914
Coriandrum sativum,3559
Cornus amomum,1839
Cortaderia selloana,10773
Cryptocoryne walkeri,0
Cuphea hyssopifolia,669
Cuscuta pentagona,6739
Cymbopogon citratus,557
Cyperus albostriatus,531
Cyperus brevifolius,6797
Cyperus echinatus,652
Cyperus entrerianus,534
Cyperus flavescens,4953
Cyperus iria,4559
Cyperus prolifer,355
Cyperus reflexus,450
Datura stramonium,41869
Daucus carota,376300
Dichanthelium dichotomum,459
Didiplis diandra,52
Digitaria setigera,987
Diplachne fusca subsp. fascicularis,1016
Dracopis amplexicaulis,66
Dulichium arundinaceum,1640
Dysphania pumilio,7239
Echinochloa crus-galli,115799
Echinochloa muricata,4558
Echinodorus grandiflorus,340
Eleocharis vivipara,50
Eragrostis amabilis,1895
Eragrostis cumingii,2535
Eragrostis lugens,1000
Eragrostis pectinacea var. pectinacea,1034
Eragrostis prolifera,472
Erigeron annuus,26094
Erigeron strigosus,7859
Eriobotrya japonica,3148
Euphorbia humistrata,58
Euphorbia hypericifolia,2397
Euphorbia lasiocarpa,968
Euphorbia maculata,16921
Euryops chrysanthemoides,544
Fatoua villosa,1582
Festuca myuros,0
Freesia alba,0
Freesia laxa,601
Galinsoga quadriradiata,61314
Gamochaeta antillana,0
Gamochaeta pensylvanica,3146
Gamochaeta purpurea,7182
Gladiolus dalenii,1124
Glandularia aristigera,1692
Glebionis coronaria,6671
Glycosmis parviflora,572
Gmelina arborea,1350
Gynandropsis gynandra,1582
Helianthus annuus,24530
Helianthus tuberosus,14229
Heteranthera limosa,1060
Heteropogon contortus,11730
Heterotheca subaxillaris,2211
Hura crepitans,1603
Hydrocleys nymphoides,467
Hydrocotyle bonariensis,3482
Hygrophila costata,1304
Hypericum gentianoides,884
Hypericum gymnanthum,117
Hypericum mutilum,1330
Hyptis alata,394
Hyptis brevipes,921
Imperata brasiliensis,388
Ipheion uniflorum,833
Ipomoea cairica,4972
Ipomoea imperati,1554
Ipomoea indica,7627
Ipomoea quamoclit,2028
Ipomoea wrightii,178
Jasminum dichotomum,363
Juncus acuminatus,1731
Juncus bufonius,203207
Juncus canadensis,748
Juncus repens,242
Kalanchoe fedtschenkoi,302
Lablab purpureus,2198
Lactuca serriola,161306
Lepidium densiflorum,10344
Lepidium didymum,33674
Lespedeza cuneata,3406
Leucanthemum vulgare,377101
Limnophila indica,120
Linaria canadensis,347
Lindernia dubia,7882
Lindernia grandiflora,118
Liriope muscari,1248
Liriope spicata,588
Lolium perenne,499521
Ludwigia alternifolia,1030
Ludwigia arcuata,27
Ludwigia brevipes,3
Ludwigia glandulosa,110
Lupinus perennis,1534
Luziola peruviana,341
Luziola subintegra,198
Lysimachia arvensis,217511
Lysimachia ciliata,3292
Marsilea hirsuta,1695
Marsilea minuta,237
Marsilea vestita,1076
Melastoma malabathricum,3679
Micranthemum umbros,0
Mimosa pigra,26019
Misopates orontium,24831
Muscari neglectum,27711
Nephrolepis hirsutula,1248
Nicandra physalodes,10612
Nothoscordum bivalve,3482
Ochna atropurpurea,172
Ochna serrulata,3177
Oenothera biennis,48115
Oenothera humifusa,94
Opuntia cochenillifera,228
Opuntia humifusa,2540
Orontium aquaticum,515
Oxalis corniculata,88778
Oxalis debilis,5018
Oxalis triangularis,441
Paederia cruddasiana,18
Papaver somniferum,23278
Parietaria judaica,42990
Paspalidium geminatum,154
Paspalum notatum var. saurae,114
Passiflora biflora,1580
Pavonia hastata,1143
Pereskia aculeata,587
Persicaria capitata,3398
Persicaria lapathifolia,154429
Phalaris minor,5436
Phragmites australis,523967
Phyllanthus fluitans,58
Physalis longifolia,1156
Phytolacca americana,29575
Pilea microphylla,2899
Pimenta dioica,989
Podranea ricasoliana,536
Polygonum aviculare,364511
Polypogon maritimus,7342
Potamogeton diversifolius,657
Potamogeton epihydrus,1628
Pseudelephantopus spicatus,1655
Pseudognaphalium luteoalbum,13320
Pteris tripartita,702
Ptychosperma elegans,316
Ranunculus sardous,38972
Ranunculus trilobus,2596
Raphanus sativus,11813
Reynoutria japonica,178026
Rhynchospora colorata,1680
Richardia brasiliensis,2065
Robinia pseudoacacia,158851
Rorippa aquatica,160
Rosa carolina,2595
Rosa lucieae,89
Rosa setigera,436
Rubus flagellaris,1538
Rubus pensilvanicus,800
Rudbeckia triloba,1263
Rumex obovatus,134
Sagittaria filiformis,41
Sagittaria platyphylla,819
Sagittaria subulata,167
Salpichroa origanifolia,2379
Sambucus nigra subsp. canadensis,429
Schoenoplectus pungens,4301
Secale cereale,15309
Sesbania herbacea,1544
Sesuvium portulacastrum,3995
Silene antirrhina,2054
Silene catesbaei,0
Silene latifolia,202905
Sinapis arvensis,211167
Sisyrinchium angustifolium,1577
Solanum americanum,10969
Solanum chenopodioides,0
Solanum tuberosum,17778
Solidago sempervirens,5812
Soliva anthemifolia,985
Soliva sessilis,2747
Soliva stolonifera,721
Sorghum bicolor subsp. drummondii,279
Spartina patens,568
Spergularia marina,35107
Spermacoce latifolia,707
Sphenoclea zeylanica,1422
Spondias purpurea,1766
Sporobolus pyramidatus,1369
Stachys arvensis,26845
Stachytarpheta cayennensis,2965
Strobilanthes alternata,96
Symphyotrichum dumosum,790
Symphyotrichum lateriflorum,2821
Tagetes erecta,3760
Talinum paniculatum,2326
Tamarix canariensis,6690
Taraxacum officinale,213672
Tarenaya hassleriana,661
Thevetia peruviana,395
Thlaspi arvense,82763
Toxicodendron radicans,14855
Trianthema portulacastrum,2190
Trifolium lappaceum,3357
Trifolium pratense,609854
Trifolium repens,733571
Tripidium ravennae,939
Tripsacum dactyloides,2425
Urochloa brizantha,643
Urochloa texana,192
Urtica chamaedryoides,394
Vaccinium corymbosum,3695
Varronia curassavica,2529
Verbascum virgatum,8196
Verbena bonariensis,13471
Verbesina alternifolia,1741
Verbesina occidentalis,272
Veronica anagallis-aquatica,50783
Vinca major,20488
Viola sororia,6531
Acacia nilotica,552
Agrostis avenacea,255
Alyssum minus,408
Antidesma bunias,2
Balanites aegyptiaca,5265
Bromus rigidus,3571
Brugmansia candida,502
Calamintha nepeta,1987
Campylopus introflexus,47219
Cecropia peltata,1969
Ceratocephala testiculata,445
Chamomilla recutita,825
Chrysanthemum corymbosum,324
Cupressus arizonica,2963
Datura innoxia,3171
Filago gallica,4866
Frangula alnus,298016
Lonchocarpus cyanescens,334
Microlaena stipoides,54829
Oryza longistaminata,2569
Pennisetum clandestinum,1728
Pennisetum macrourum,455
Polygonum nepalense,0
Rubus armeniacus,16695
Rubus fruticosus,0
Scirpus juncoides,411
Scirpus maritimus,5425
Senecio jacobaea,85743
Stachytarpheta indica,990
Stipa tenacissima,10383
Thlaspi perfoliatum,10484
Derris elliptica,71
Festuca pratensis,0
Iva xanthiifolia,0
Matricaria perforata,10773
Polygonum hydropiper,0
Sedum kamtschaticum,0
Bracteantha bracteata,20
Cotoneaster amoenus,7
Phyllostachys bambusoides,903
Erechtites glomerata,1227
Cynoglossum glochidiatum,379
Diplachne fusca,5602
Senecio cannabifolius,437
Myosotis palustris,0
Filaginella uliginosa,1375
Calceolaria chelidonioides,248
Citrus aurantiifolia,921
Helanthium bolivianum,168
Agrostis hiemalis,0
Alopecurus borealis,1067
Anchusa procera,44
Austrodanthonia racemosa,1
Bassia prostrata,1745
Chenopodium carinatum,132
Erophila verna,59012
Euphorbia serrulata,0
Filago arvensis,3592
Filago minima,6258
Gnaphalium supinum,0
Helictotrichon neesii,1
Hierochloe odorata,9701
Lamium hybridum,33309
Lythrum hyssopifolium,34
Montia sibirica,39
Panicum decompositum,6680
Panicum obtusum,713
Papaver pseudoorientale,516
Physalis ixocarpa,399
Polygonatum hirtum,51
Polygonum alpinum,0
Polygonum bistorta,0
Potentilla goldbachii,149
Puccinellia hauptiana,259
Pulsatilla vulgaris,50762
Rosa ferruginea,2364
Secale montanum,141
Sedum reflexum,0
Solanum luteum,83
Teloxys aristata,96
Thymus serpyllum,37956
Vicia tenuifolia,20658
Achnatherum brachychaetum,7
Carex acuta,126196
Cortaderia richardii,485
Erodium aethiopicum,1183
Fumaria martinii,9
Gaura lindheimeri,141
Lotus unifoliolatus,64
Opuntia crassa,4
Papaver apulum,121
Potentilla neumanniana,51302
Sisyrinchium laxum,14
Stipa splendens,363
Utricularia stygia,2246
Aster riparius,5
Lappula deflexa,200
Luzula pallidula,25
Nuphar pumila,4733
Pleuraphis jamesii,405
Potamogeton compressus,6553
Sphaeralcea miniata,79
Lepidotheca suaveolens,7401
Salicornia europaea,23353
Callitriche deflexa,248
Carex curta,13937
Lilaeopsis attenuata,16
Lotus hispidus,3197
Parietaria debilis,4899
Poa angustifolia,42480
Scutellaria minor,25603
Sollya heterophylla,13
Tolpis umbellata,2288
Calystegia inflata,0
Opuntia x bernichiana,0
Physalis fuscomaculata,2
Arundinaria simonii,11
Aster schreberi,56
Bidens ferulifolia,249
