Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date
Puccinellia hauptiana,Puccinellia,,hauptiana,NA,NA,,,kew-438715,TRUE,1.1,Accepted,Poaceae,Puccinellia,,hauptiana,,,(Krecz.) Kitag.,kew-438715,Accepted,FALSE,FALSE,FALSE,2021-08-03
Puccinellia nuttalliana,Puccinellia,,nuttalliana,NA,NA,,,kew-438785,TRUE,1.1,Accepted,Poaceae,Puccinellia,,nuttalliana,,,(Schult.) Hitchc.,kew-438785,Accepted,FALSE,FALSE,FALSE,2021-08-03
Pulicaria dysenterica,Pulicaria,,dysenterica,NA,NA,,,gcc-112339,TRUE,1.1,Accepted,Compositae,Pulicaria,,dysenterica,,,(L.) Gaertn.,gcc-112339,Accepted,FALSE,FALSE,FALSE,2021-08-03
Pulsatilla vulgaris,Pulsatilla,,vulgaris,NA,NA,,,kew-2544139,TRUE,1.1,Synonym,Ranunculaceae,Anemone,,pulsatilla,,,L.,kew-2638599,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ranunculus gramineus,Ranunculus,,gramineus,NA,NA,,,kew-2523900,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,,gramineus,,,L.,kew-2523900,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ranunculus lateriflorus,Ranunculus,,lateriflorus,NA,NA,,,kew-2523793,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,,lateriflorus,,,DC.,kew-2523793,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ranunculus pedatus,Ranunculus,,pedatus,NA,NA,,,kew-2526918,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,,pedatus,,,Waldst. & Kit.,kew-2526918,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ranunculus psilostachys,Ranunculus,,psilostachys,NA,NA,,,kew-2526748,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,,psilostachys,,,Griseb.,kew-2526748,Accepted,FALSE,FALSE,FALSE,2021-08-03
Reseda inodora,Reseda,,inodora,NA,NA,,,kew-2525926,TRUE,1.1,Accepted,Resedaceae,Reseda,,inodora,,,Rchb.,kew-2525926,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rhinanthus major,Rhinanthus,,major,NA,NA,,,tro-29201530,TRUE,1.1,Accepted,Orobanchaceae,Rhinanthus,,major,,,L.,tro-29201530,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ridolfia segetum,Ridolfia,,segetum,NA,NA,,,kew-2421971,TRUE,1.1,Accepted,Apiaceae,Ridolfia,,segetum,,,(L.) Moris,kew-2421971,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rochelia disperma,Rochelia,,disperma,NA,NA,,,kew-2420959,TRUE,1.1,Accepted,Boraginaceae,Rochelia,,disperma,,,(L.f.) K.Koch,kew-2420959,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rodgersia pinnata,Rodgersia,,pinnata,NA,NA,,,rjp-18386,TRUE,1.1,Unresolved,Saxifragaceae,Rodgersia,,pinnata,,,Franch.,rjp-18386,Unresolved,FALSE,FALSE,FALSE,2021-08-03
Roemeria hybrida,Roemeria,,hybrida,NA,NA,,,kew-2425876,TRUE,1.1,Accepted,Papaveraceae,Roemeria,,hybrida,,,(L.) DC.,kew-2425876,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rosa ferruginea,Rosa,,ferruginea,NA,NA,,,rjp-13721,TRUE,1.1,Unresolved,Rosaceae,Rosa,,ferruginea,,,D‚s‚gl.,rjp-13721,Unresolved,FALSE,FALSE,FALSE,2021-08-03
Rubus nemorosus,Rubus,,nemorosus,NA,NA,,,rjp-255,TRUE,1.1,Accepted,Rosaceae,Rubus,,nemorosus,,,Hayne & Willd.,rjp-255,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rubus parviflorus,Rubus,,parviflorus,NA,NA,,,rjp-691,TRUE,1.1,Accepted,Rosaceae,Rubus,,parviflorus,,,Nutt.,rjp-691,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rubus senticosus,Rubus,,senticosus,NA,NA,,,rjp-9301,TRUE,1.1,Accepted,Rosaceae,Rubus,,senticosus,,,K”hler ex Weihe,rjp-9301,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rudbeckia triloba,Rudbeckia,,triloba,NA,NA,,,gcc-95282,TRUE,1.1,Accepted,Compositae,Rudbeckia,,triloba,,,L.,gcc-95282,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rumex brownii,Rumex,,brownii,NA,NA,,,tro-26000911,TRUE,1.1,Accepted,Polygonaceae,Rumex,,brownii,,,Campd.,tro-26000911,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rumex confertus,Rumex,,confertus,NA,NA,,,kew-2424243,TRUE,1.1,Accepted,Polygonaceae,Rumex,,confertus,,,Willd.,kew-2424243,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rumex cristatus subsp. kerneri,Rumex,,cristatus,NA,subsp.,kerneri,,kew-2424273,TRUE,1.1,Accepted,Polygonaceae,Rumex,,cristatus,subsp.,kerneri,(Borbás) Akeroyd & D.A.Webb,kew-2424273,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rumex obovatus,Rumex,,obovatus,NA,NA,,,kew-2424636,TRUE,1.1,Accepted,Polygonaceae,Rumex,,obovatus,,,Danser,kew-2424636,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rumex pseudoalpinus,Rumex,,pseudoalpinus,NA,NA,,,tro-50079660,TRUE,1.1,Unresolved,Polygonaceae,Rumex,,pseudo-alpinus,,,Höfft,tro-50079660,Unresolved,TRUE,FALSE,FALSE,2021-08-03
Sagina micropetala,Sagina,,micropetala,NA,NA,,,tro-6302955,TRUE,1.1,Accepted,Caryophyllaceae,Sagina,,micropetala,,,Rauschert,tro-6302955,Accepted,FALSE,FALSE,FALSE,2021-08-03
Salix eleagnos,Salix,,eleagnos,NA,NA,,,kew-5000796,TRUE,1.1,Accepted,Salicaceae,Salix,,eleagnos,,,Scop.,kew-5000796,Accepted,FALSE,FALSE,FALSE,2021-08-03
Salpichroa origanifolia,Salpichroa,,origanifolia,NA,NA,,,kew-2579470,TRUE,1.1,Accepted,Solanaceae,Salpichroa,,origanifolia,,,(Lam.) Baill.,kew-2579470,Accepted,FALSE,FALSE,FALSE,2021-08-03
Sanguisorba dodecandra,Sanguisorba,,dodecandra,NA,NA,,,rjp-4396,TRUE,1.1,Accepted,Rosaceae,Sanguisorba,,dodecandra,,,Moretti,rjp-4396,Accepted,FALSE,FALSE,FALSE,2021-08-03
Santolina rosmarinifolia,Santolina,,rosmarinifolia,NA,NA,,,gcc-114240,TRUE,1.1,Accepted,Compositae,Santolina,,rosmarinifolia,,,L.,gcc-114240,Accepted,FALSE,FALSE,FALSE,2021-08-03
Saxifraga hirsuta,Saxifraga,,hirsuta,NA,NA,,,kew-2583542,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,,hirsuta,,,L.,kew-2583542,Accepted,FALSE,FALSE,FALSE,2021-08-03
