usagekey,scientificname,rank,status,matchtype,acceptedusagekey,canonicalname,confidence,kingdom,phylum,order,family,genus,species,kingdomkey,phylumkey,classkey,orderkey,familykey,genuskey,specieskey,synonym,class,note,original_sciname,original_accepted,acc_matches,ext_matches,ae_matches,n
6290026,Solanum pseudocapsicum var. microcarpum Pers.,variety,SYNONYM,EXACT,2931104,Solanum pseudocapsicum microcarpum,98,Plantae,Tracheophyta,Solanales,Solanaceae,Solanum,Solanum pseudocapsicum,6,7707728,220,1176,7717,2928997,2931104,TRUE,Magnoliopsida,NA,Solanum pseudocapsicum var. microcarpum,Solanum pseudocapsicum var. microcarpum,0,2,0,2
2931108,Solanum pseudocapsicum f. microcarpum (Vahl) Hassl.,form,SYNONYM,EXACT,2931104,Solanum pseudocapsicum microcarpum,95,Plantae,Tracheophyta,Solanales,Solanaceae,Solanum,Solanum pseudocapsicum,6,7707728,220,1176,7717,2928997,2931104,TRUE,Magnoliopsida,Similarity: name=110; authorship=0; classification=-2; rank=-2; status=0,Solanum pseudocapsicum var. microcarpum,Solanum pseudocapsicum var. microcarpum,0,2,0,2
5328626,Aponogeton madagascariensis (Mirb.) H.Bruggen,species,ACCEPTED,EXACT,NA,Aponogeton madagascariensis,98,Plantae,Tracheophyta,Alismatales,Aponogetonaceae,Aponogeton,Aponogeton madagascariensis,6,7707728,196,551,7678,7971839,5328626,FALSE,Liliopsida,NA,Aponogeton madagascariensis,Aponogeton madagascariensis,1,1,1,1
8833254,Machaerina rubiginosa (Biehler) T.Koyama,species,ACCEPTED,EXACT,NA,Machaerina rubiginosa,98,Plantae,Tracheophyta,Poales,Cyperaceae,Machaerina,Machaerina rubiginosa,6,7707728,196,1369,7708,2709428,8833254,FALSE,Liliopsida,NA,Machaerina rubiginosa,Machaerina rubiginosa,1,1,1,1
3923263,Psychrophila sagittata (Cav.) Bercht. & J.Presl,species,SYNONYM,EXACT,7277435,Psychrophila sagittata,97,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Caltha,Caltha sagittata,6,7707728,220,399,2410,3033282,7277435,TRUE,Magnoliopsida,NA,Psychrophila sagittata,Psychrophila sagittata,0,2,0,2
7552768,Psychrophila sagittata (Cav.) Raf.,species,SYNONYM,EXACT,7277435,Psychrophila sagittata,97,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Caltha,Caltha sagittata,6,7707728,220,399,2410,3033282,7277435,TRUE,Magnoliopsida,Similarity: name=110; authorship=0; classification=-2; rank=5; status=0,Psychrophila sagittata,Psychrophila sagittata,0,2,0,2
3046044,Cardamine amara L.,species,ACCEPTED,EXACT,NA,Cardamine amara,98,Plantae,Tracheophyta,Brassicales,Brassicaceae,Cardamine,Cardamine amara,6,7707728,220,7225535,3112,3045622,3046044,FALSE,Magnoliopsida,NA,Cardamine amara,Cardamine amara,2,3,1,1
2703698,Bromus sitchensis Trin.,species,ACCEPTED,EXACT,NA,Bromus sitchensis,98,Plantae,Tracheophyta,Poales,Poaceae,Bromus,Bromus sitchensis,6,7707728,196,1369,3073,2703642,2703698,FALSE,Liliopsida,NA,Bromus sitchensis,Bromus sitchensis,1,1,1,1
2853695,Crinum kunthianum M.Roem.,species,ACCEPTED,EXACT,NA,Crinum kunthianum,97,Plantae,Tracheophyta,Asparagales,Amaryllidaceae,Crinum,Crinum kunthianum,6,7707728,196,1169,7682,2773870,2853695,FALSE,Liliopsida,NA,Crinum kunthianum,Crinum kunthianum,1,3,1,1
2869269,Cryptocoryne retrospiralis subsp. albida (R.Parker) Rataj,subspecies,SYNONYM,EXACT,2869268,Cryptocoryne retrospiralis albida,98,Plantae,Tracheophyta,Alismatales,Araceae,Cryptocoryne,Cryptocoryne albida,6,7707728,196,551,6979,2863306,2869268,TRUE,Liliopsida,NA,Cryptocoryne retrospiralis subsp. albida,Cryptocoryne retrospiralis subsp. albida,0,1,0,1
2869256,Cryptocoryne crispatula var. balansae (Gagnep.) N.Jacobsen,variety,ACCEPTED,EXACT,NA,Cryptocoryne crispatula balansae,98,Plantae,Tracheophyta,Alismatales,Araceae,Cryptocoryne,Cryptocoryne crispatula,6,7707728,196,551,6979,2863306,2869246,FALSE,Liliopsida,NA,Cryptocoryne crispatula var. balansae,Cryptocoryne crispatula var. balansae,1,1,1,1
5328774,Echinodorus cordifolius (L.) Griseb.,species,ACCEPTED,EXACT,NA,Echinodorus cordifolius,98,Plantae,Tracheophyta,Alismatales,Alismataceae,Echinodorus,Echinodorus cordifolius,6,7707728,196,551,3720,9615308,5328774,FALSE,Liliopsida,NA,Echinodorus cordifolius,Echinodorus cordifolius,1,2,1,1
8020431,Gentiana acaulis subsp. clusii (Perr. & Songeon) Kusn.,subspecies,SYNONYM,EXACT,7270031,Gentiana acaulis clusii,97,Plantae,Tracheophyta,Gentianales,Gentianaceae,Gentiana,Gentiana clusii,6,7707728,220,412,2503,3170037,7270031,TRUE,Magnoliopsida,NA,Gentiana acaulis subsp. clusii,Gentiana acaulis subsp. clusii,1,3,0,3
9244304,"Gentiana acaulis subsp. clusii (E.P.Perrier & Songeon) Douin, 1924",subspecies,SYNONYM,EXACT,7270031,Gentiana acaulis clusii,97,Plantae,Tracheophyta,Gentianales,Gentianaceae,Gentiana,Gentiana clusii,6,7707728,220,412,2503,3170037,7270031,TRUE,Magnoliopsida,Similarity: name=110; authorship=0; classification=-2; rank=5; status=0,Gentiana acaulis subsp. clusii,Gentiana acaulis subsp. clusii,1,3,0,3
8317427,Gentiana acaulis subsp. clusii Kuzn.,subspecies,SYNONYM,EXACT,7270031,Gentiana acaulis clusii,97,Plantae,Tracheophyta,Gentianales,Gentianaceae,Gentiana,Gentiana clusii,6,7707728,220,412,2503,3170037,7270031,TRUE,Magnoliopsida,Similarity: name=110; authorship=0; classification=-2; rank=5; status=0,Gentiana acaulis subsp. clusii,Gentiana acaulis subsp. clusii,1,3,0,3
3096972,Anaphalioides bellidioides (G.Forst.) Glenny,species,ACCEPTED,EXACT,NA,Anaphalioides bellidioides,98,Plantae,Tracheophyta,Asterales,Asteraceae,Anaphalioides,Anaphalioides bellidioides,6,7707728,220,414,3065,3096957,3096972,FALSE,Magnoliopsida,NA,Anaphalioides bellidioides,Anaphalioides bellidioides,1,1,1,1
3135701,Hieracium tomentosum L.,species,ACCEPTED,EXACT,NA,Hieracium tomentosum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Hieracium,Hieracium tomentosum,6,7707728,220,414,3065,3134951,3135701,FALSE,Magnoliopsida,NA,Hieracium tomentosum,Hieracium tomentosum,2,2,1,1
4219085,Hieracium glaucinum subsp. similatum (Jord. ex Boreau) Gottschl.,subspecies,ACCEPTED,EXACT,NA,Hieracium glaucinum similatum,97,Plantae,Tracheophyta,Asterales,Asteraceae,Hieracium,Hieracium glaucinum,6,7707728,220,414,3065,3134951,9689880,FALSE,Magnoliopsida,NA,Hieracium glaucinum subsp. similatum,Hieracium glaucinum subsp. similatum,1,2,1,1
4116412,Hordeum halophilum Griseb.,species,ACCEPTED,EXACT,NA,Hordeum halophilum,98,Plantae,Tracheophyta,Poales,Poaceae,Hordeum,Hordeum halophilum,6,7707728,196,1369,3073,2706050,4116412,FALSE,Liliopsida,NA,Hordeum halophilum,Hordeum halophilum,1,1,1,1
7898099,Juncus fontanesii Gay,species,ACCEPTED,EXACT,NA,Juncus fontanesii,98,Plantae,Tracheophyta,Poales,Juncaceae,Juncus,Juncus fontanesii,6,7707728,196,1369,5353,2701072,7898099,FALSE,Liliopsida,NA,Juncus fontanesii,Juncus fontanesii,1,3,1,1
2707882,Mayaca madida (Vell.) Stellfeld,species,SYNONYM,EXACT,2707865,Mayaca madida,98,Plantae,Tracheophyta,Poales,Mayacaceae,Mayaca,Mayaca fluviatilis,6,7707728,196,1369,3744,2707864,2707865,TRUE,Liliopsida,NA,Mayaca madida,Mayaca madida,0,1,0,1
2856204,Allium siculum Ucria,species,ACCEPTED,EXACT,NA,Allium siculum,98,Plantae,Tracheophyta,Asparagales,Amaryllidaceae,Allium,Allium siculum,6,7707728,196,1169,7682,9624496,2856204,FALSE,Liliopsida,NA,Allium siculum,Allium siculum,1,1,1,1
3989995,Ammannia crassicaulis Guill. & Perr.,species,ACCEPTED,EXACT,NA,Ammannia crassicaulis,98,Plantae,Tracheophyta,Myrtales,Lythraceae,Ammannia,Ammannia crassicaulis,6,7707728,220,690,6684,3188707,3989995,FALSE,Magnoliopsida,NA,Ammannia crassicaulis,Ammannia crassicaulis,1,1,1,1
2882429,Nymphaea lotus L.,species,ACCEPTED,HIGHERRANK,NA,Nymphaea lotus,97,Plantae,Tracheophyta,Nymphaeales,Nymphaeaceae,Nymphaea,Nymphaea lotus,6,7707728,220,636,2423,2882411,2882429,FALSE,Magnoliopsida,NA,Nymphaea lotus var. pubescens,Nymphaea lotus var. pubescens,1,0,0,1
6316566,Ornithogalum umbellatum subsp. divergens (Boreau) Asch. & Graebn.,subspecies,SYNONYM,EXACT,2773453,Ornithogalum umbellatum divergens,97,Plantae,Tracheophyta,Asparagales,Asparagaceae,Ornithogalum,Ornithogalum divergens,6,7707728,196,1169,7683,9606396,2773453,TRUE,Liliopsida,NA,Ornithogalum umbellatum subsp. divergens,Ornithogalum umbellatum subsp. divergens,0,3,0,3
9424795,Ornithogalum umbellatum subsp. divergens (Boreau) Bonnier & Layens,subspecies,SYNONYM,EXACT,2773453,Ornithogalum umbellatum divergens,97,Plantae,Tracheophyta,Asparagales,Asparagaceae,Ornithogalum,Ornithogalum divergens,6,7707728,196,1169,7683,9606396,2773453,TRUE,Liliopsida,Similarity: name=110; authorship=0; classification=-2; rank=5; status=0,Ornithogalum umbellatum subsp. divergens,Ornithogalum umbellatum subsp. divergens,0,3,0,3
2773449,Ornithogalum umbellatum var. divergens (Boreau) Beck,variety,SYNONYM,EXACT,2773453,Ornithogalum umbellatum divergens,92,Plantae,Tracheophyta,Asparagales,Asparagaceae,Ornithogalum,Ornithogalum divergens,6,7707728,196,1169,7683,9606396,2773453,TRUE,Liliopsida,Similarity: name=110; authorship=0; classification=-2; rank=-9; status=0,Ornithogalum umbellatum subsp. divergens,Ornithogalum umbellatum subsp. divergens,0,3,0,3
3166823,Rapunculus scheuchzeri (All.) Bubani,species,SYNONYM,EXACT,3166807,Rapunculus scheuchzeri,98,Plantae,Tracheophyta,Asterales,Campanulaceae,Phyteuma,Phyteuma scheuchzeri,6,7707728,220,414,8801,3166599,3166807,TRUE,Magnoliopsida,NA,Rapunculus scheuchzeri,Rapunculus scheuchzeri,0,1,0,1
7952732,Dysophylla stellata (Lour.) Benth. ex Wall.,species,SYNONYM,EXACT,7308820,Dysophylla stellata,97,Plantae,Tracheophyta,Lamiales,Lamiaceae,Pogostemon,Pogostemon stellatus,6,7707728,220,408,2497,2926671,7308820,TRUE,Magnoliopsida,NA,Dysophylla stellata,Dysophylla stellata,0,3,0,3
11107829,Dysophylla stellata (Lour.) Bth.,species,SYNONYM,EXACT,7308820,Dysophylla stellata,97,Plantae,Tracheophyta,Lamiales,Lamiaceae,Pogostemon,Pogostemon stellatus,6,7707728,220,408,2497,2926671,7308820,TRUE,Magnoliopsida,Similarity: name=110; authorship=0; classification=-2; rank=5; status=0,Dysophylla stellata,Dysophylla stellata,0,3,0,3
7309047,Dysophylla stellata Benth.,species,DOUBTFUL,EXACT,NA,Dysophylla stellata,95,Plantae,Tracheophyta,Lamiales,Lamiaceae,Pogostemon,Dysophylla stellata,6,7707728,220,408,2497,2926671,7309047,FALSE,Magnoliopsida,Similarity: name=110; authorship=0; classification=-2; rank=5; status=-5,Dysophylla stellata,Dysophylla stellata,0,3,0,3
2767408,Pfosseria bithynica (Boiss.) Speta,species,SYNONYM,EXACT,2767405,Pfosseria bithynica,98,Plantae,Tracheophyta,Asparagales,Asparagaceae,Scilla,Scilla bithynica,6,7707728,196,1169,7683,9555189,2767405,TRUE,Liliopsida,NA,Pfosseria bithynica,Pfosseria bithynica,0,1,0,1
2767392,Tractema liliohyacinthus (L.) Speta,species,SYNONYM,EXACT,2767389,Tractema liliohyacinthus,98,Plantae,Tracheophyta,Asparagales,Asparagaceae,Scilla,Scilla lilio-hyacinthus,6,7707728,196,1169,7683,9555189,2767389,TRUE,Liliopsida,NA,Tractema liliohyacinthus,Tractema liliohyacinthus,0,1,0,1
3637877,Cnidium silaifolium (Jacq.) Fiori & Paol.,species,SYNONYM,EXACT,7318426,Cnidium silaifolium,97,Plantae,Tracheophyta,Apiales,Apiaceae,Katapsuxis,Katapsuxis silaifolia,6,7707728,220,1351,6720,6026581,7318426,TRUE,Magnoliopsida,NA,Cnidium silaifolium,Cnidium silaifolium,0,2,0,2
7445953,Cnidium silaifolium (Jacq.) Simonk.,species,SYNONYM,EXACT,7318426,Cnidium silaifolium,97,Plantae,Tracheophyta,Apiales,Apiaceae,Katapsuxis,Katapsuxis silaifolia,6,7707728,220,1351,6720,6026581,7318426,TRUE,Magnoliopsida,Similarity: name=110; authorship=0; classification=-2; rank=5; status=0,Cnidium silaifolium,Cnidium silaifolium,0,2,0,2
3809271,Oberna multifida (Adams) Ikonn.,species,SYNONYM,EXACT,10754105,Oberna multifida,98,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Silene,Silene simsii,6,7707728,220,422,2518,3085897,10754105,TRUE,Magnoliopsida,NA,Oberna multifida,Oberna multifida,0,1,0,1
7267304,Ixoca pusilla (Waldst. & Kit.) Soják,species,SYNONYM,EXACT,7267418,Ixoca pusilla,98,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Heliosperma,Heliosperma pusillum,6,7707728,220,422,2518,8243986,7267415,TRUE,Magnoliopsida,NA,Ixoca pusilla,Ixoca pusilla,0,1,0,1
3813838,Viscago tartarica Hornem.,species,SYNONYM,EXACT,5588145,Viscago tartarica,98,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Silene,Silene tatarica,6,7707728,220,422,2518,3085897,5588145,TRUE,Magnoliopsida,NA,Viscago tartarica,Viscago tartarica,0,1,0,1
5373292,Pachyphragma macrophyllum (Hoffm.) N.Busch,species,ACCEPTED,EXACT,NA,Pachyphragma macrophyllum,98,Plantae,Tracheophyta,Brassicales,Brassicaceae,Pachyphragma,Pachyphragma macrophyllum,6,7707728,220,7225535,3112,3040565,5373292,FALSE,Magnoliopsida,NA,Pachyphragma macrophyllum,Pachyphragma macrophyllum,1,1,1,1
5289521,Typha orientalis C.Presl,species,ACCEPTED,EXACT,NA,Typha orientalis,97,Plantae,Tracheophyta,Poales,Typhaceae,Typha,Typha orientalis,6,7707728,196,1369,4246,2702102,5289521,FALSE,Liliopsida,NA,Typha orientalis,Typha orientalis,1,2,1,1
3148578,Anacyclus pyrethrum (L.) Link,species,ACCEPTED,EXACT,NA,Anacyclus pyrethrum,97,Plantae,Tracheophyta,Asterales,Asteraceae,Anacyclus,Anacyclus pyrethrum,6,7707728,220,414,3065,3148547,3148578,FALSE,Magnoliopsida,NA,Anacyclus pyrethrum,Anacyclus pyrethrum,1,5,1,1
3050357,Bunias erucago L.,species,ACCEPTED,EXACT,NA,Bunias erucago,98,Plantae,Tracheophyta,Brassicales,Brassicaceae,Bunias,Bunias erucago,6,7707728,220,7225535,3112,3050356,3050357,FALSE,Magnoliopsida,NA,Bunias erucago,Bunias erucago,1,1,1,1
4211614,Carduus pycnocephalus subsp. cinereus (M.Bieb.) Davis,subspecies,ACCEPTED,EXACT,NA,Carduus pycnocephalus cinereus,98,Plantae,Tracheophyta,Asterales,Asteraceae,Carduus,Carduus pycnocephalus,6,7707728,220,414,3065,3114511,3114667,FALSE,Magnoliopsida,NA,Carduus pycnocephalus subsp. cinereus,Carduus pycnocephalus subsp. cinereus,1,1,1,1
3069347,Galarhoeus sareptanus (Becker) Prokh.,species,SYNONYM,EXACT,3069345,Galarhoeus sareptanus,98,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia sareptana,6,7707728,220,1414,4691,3063749,3069345,TRUE,Magnoliopsida,NA,Galarhoeus sareptanus,Galarhoeus sareptanus,0,1,0,1
4060267,Nonea ventricosa (Sm.) Griseb.,species,SYNONYM,EXACT,4060691,Nonea ventricosa,98,Plantae,Tracheophyta,Boraginales,Boraginaceae,Nonea,Nonea echioides,6,7707728,220,7226464,2498,2926040,4060691,TRUE,Magnoliopsida,NA,Nonea ventricosa,Nonea ventricosa,0,1,0,1
7272346,Potentilla supina f. supina,form,ACCEPTED,EXACT,NA,Potentilla supina supina,95,Plantae,Tracheophyta,Rosales,Rosaceae,Potentilla,Potentilla supina,6,7707728,220,691,5015,8079058,5366090,FALSE,Magnoliopsida,Similarity: name=110; authorship=0; classification=-2; rank=-2; status=1,Potentilla supina var. supina,Potentilla supina var. supina,2,3,2,2
8074544,Potentilla supina subsp. supina,subspecies,ACCEPTED,EXACT,NA,Potentilla supina supina,93,Plantae,Tracheophyta,Rosales,Rosaceae,Potentilla,Potentilla supina,6,7707728,220,691,5015,8079058,5366090,FALSE,Magnoliopsida,Similarity: name=110; authorship=0; classification=-2; rank=-9; status=1,Potentilla supina var. supina,Potentilla supina var. supina,2,3,2,2
3741776,Rhinanthus serotinus subsp. aestivalis (N.W.Zinger) Dostál,subspecies,ACCEPTED,EXACT,NA,Rhinanthus serotinus aestivalis,98,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus serotinus,6,7707728,220,408,6651,3172042,3172044,FALSE,Magnoliopsida,NA,Rhinanthus serotinus subsp. aestivalis,Rhinanthus serotinus subsp. aestivalis,1,3,1,1
2892272,Rubia tinctorum L.,species,ACCEPTED,EXACT,NA,Rubia tinctorum,98,Plantae,Tracheophyta,Gentianales,Rubiaceae,Rubia,Rubia tinctorum,6,7707728,220,412,8798,2892184,2892272,FALSE,Magnoliopsida,NA,Rubia tinctorum,Rubia tinctorum,1,3,1,1
2888773,Valerianella eriocarpa Desv.,species,ACCEPTED,EXACT,NA,Valerianella eriocarpa,97,Plantae,Tracheophyta,Dipsacales,Caprifoliaceae,Valerianella,Valerianella eriocarpa,6,7707728,220,946,6710,2888767,2888773,FALSE,Magnoliopsida,NA,Valerianella eriocarpa,Valerianella eriocarpa,2,4,1,1
10521343,Apodanthera undulata var. australis Mc Vaugh,variety,ACCEPTED,EXACT,NA,Apodanthera undulata australis,97,Plantae,Tracheophyta,Cucurbitales,Cucurbitaceae,Apodanthera,Apodanthera undulata,6,7707728,220,7224005,6634,2874608,2874610,FALSE,Magnoliopsida,NA,Apodanthera undulata var. australis,Apodanthera undulata var. australis,1,2,1,1
3678752,Ipomoea argentea Meisn.,species,ACCEPTED,EXACT,NA,Ipomoea argentea,98,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,Ipomoea argentea,6,7707728,220,1176,2389,2928509,3678752,FALSE,Magnoliopsida,NA,Ipomoea argentea,Ipomoea argentea,1,1,1,1
3111875,Ozothamnus R.Br.,genus,ACCEPTED,EXACT,NA,Ozothamnus,94,Plantae,Tracheophyta,Asterales,Asteraceae,Ozothamnus,NA,6,7707728,220,414,3065,3111875,NA,FALSE,Magnoliopsida,NA,Ozothamnus,Ozothamnus,2,1,1,1
2718654,Kyllinga pulchella Kunth,species,SYNONYM,EXACT,2718663,Kyllinga pulchella,98,Plantae,Tracheophyta,Poales,Cyperaceae,Cyperus,Cyperus bracheilema,6,7707728,196,1369,7708,2713455,2718663,TRUE,Liliopsida,NA,Kyllinga pulchella,Kyllinga pulchella,0,1,0,1
3177321,Eucalyptus racemosa Cav.,species,ACCEPTED,EXACT,NA,Eucalyptus racemosa,98,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus racemosa,6,7707728,220,690,5014,7493935,3177321,FALSE,Magnoliopsida,NA,Eucalyptus racemosa,Eucalyptus racemosa,1,1,1,1
2704474,Stipa papposa Nees,species,ACCEPTED,EXACT,NA,Stipa papposa,97,Plantae,Tracheophyta,Poales,Poaceae,Stipa,Stipa papposa,6,7707728,196,1369,3073,2704463,2704474,FALSE,Liliopsida,NA,Stipa papposa,Stipa papposa,1,2,1,1
4933867,Leontodon saxatilis subsp. rothii Maire,subspecies,SYNONYM,EXACT,10667546,Leontodon saxatilis rothii,98,Plantae,Tracheophyta,Asterales,Asteraceae,Thrincia,Thrincia hispida,6,7707728,220,414,3065,7749345,10667546,TRUE,Magnoliopsida,NA,Leontodon saxatilis subsp. rothii,Leontodon saxatilis subsp. rothii,0,1,0,1
2965095,Retama raetam (Forssk.) Webb & Berthel.,species,ACCEPTED,EXACT,NA,Retama raetam,98,Plantae,Tracheophyta,Fabales,Fabaceae,Retama,Retama raetam,6,7707728,220,1370,5386,8216180,2965095,FALSE,Magnoliopsida,NA,Retama raetam,Retama raetam,1,1,1,1
7347374,Crotalaria pallida subsp. pallida,subspecies,ACCEPTED,EXACT,NA,Crotalaria pallida pallida,93,Plantae,Tracheophyta,Fabales,Fabaceae,Crotalaria,Crotalaria pallida,6,7707728,220,1370,5386,2941719,8260433,FALSE,Magnoliopsida,Similarity: name=110; authorship=0; classification=-2; rank=-9; status=1,Crotalaria pallida var. pallida,Crotalaria pallida var. pallida,1,2,1,1
3735037,Castilleja scorzonerifolia Kunth,species,ACCEPTED,EXACT,NA,Castilleja scorzonerifolia,98,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Castilleja,Castilleja scorzonerifolia,6,7707728,220,408,6651,3170565,3735037,FALSE,Magnoliopsida,NA,Castilleja scorzonerifolia,Castilleja scorzonerifolia,1,1,1,1
2714094,Cyperus amuricus Maxim.,species,ACCEPTED,EXACT,NA,Cyperus amuricus,98,Plantae,Tracheophyta,Poales,Cyperaceae,Cyperus,Cyperus amuricus,6,7707728,196,1369,7708,2713455,2714094,FALSE,Liliopsida,NA,Cyperus amuricus,Cyperus amuricus,1,1,1,1
4125447,Luziola spruceana Benth. ex Döll,species,ACCEPTED,EXACT,NA,Luziola spruceana,97,Plantae,Tracheophyta,Poales,Poaceae,Luziola,Luziola spruceana,6,7707728,196,1369,3073,2706176,4125447,FALSE,Liliopsida,NA,Luziola spruceana,Luziola spruceana,1,2,1,1
3004845,Rosa korshinskiana Boulenger,species,SYNONYM,EXACT,3004844,Rosa korshinskiana,98,Plantae,Tracheophyta,Rosales,Rosaceae,Rosa,Rosa korschinskiana,6,7707728,220,691,5015,8395064,3004844,TRUE,Magnoliopsida,NA,Rosa korshinskiana,Rosa korshinskiana,1,1,0,1
2874574,Cucumis dipsaceus Ehrenb. ex Spach,species,ACCEPTED,EXACT,NA,Cucumis dipsaceus,97,Plantae,Tracheophyta,Cucurbitales,Cucurbitaceae,Cucumis,Cucumis dipsaceus,6,7707728,220,7224005,6634,2874568,2874574,FALSE,Magnoliopsida,NA,Cucumis dipsaceus,Cucumis dipsaceus,1,4,1,1
2978750,Acacia colei Maslin & L.A.J.Thomson,species,ACCEPTED,EXACT,NA,Acacia colei,98,Plantae,Tracheophyta,Fabales,Fabaceae,Acacia,Acacia colei,6,7707728,220,1370,5386,2978223,2978750,FALSE,Magnoliopsida,NA,Acacia colei,Acacia colei,6,1,1,1
2979506,Acacia crassicarpa A.Cunn. ex Benth.,species,ACCEPTED,EXACT,NA,Acacia crassicarpa,97,Plantae,Tracheophyta,Fabales,Fabaceae,Acacia,Acacia crassicarpa,6,7707728,220,1370,5386,2978223,2979506,FALSE,Magnoliopsida,NA,Acacia crassicarpa,Acacia crassicarpa,1,2,1,1
2979128,Acacia karroo Hayne,species,SYNONYM,EXACT,3974754,Acacia karroo,98,Plantae,Tracheophyta,Fabales,Fabaceae,Vachellia,Vachellia karroo,6,7707728,220,1370,5386,8142432,3974754,TRUE,Magnoliopsida,NA,Acacia karroo,Acacia karroo,0,1,0,1
5554708,Aptenia lancifolia L.Bolus,species,SYNONYM,EXACT,3703555,Aptenia lancifolia,98,Plantae,Tracheophyta,Caryophyllales,Aizoaceae,Mesembryanthemum,Mesembryanthemum lancifolium,6,7707728,220,422,6752,3084836,3703555,TRUE,Magnoliopsida,NA,Aptenia lancifolia,Aptenia lancifolia,0,1,0,1
4154168,Avena eriantha Durieu,species,ACCEPTED,EXACT,NA,Avena eriantha,97,Plantae,Tracheophyta,Poales,Poaceae,Avena,Avena eriantha,6,7707728,196,1369,3073,2705282,4154168,FALSE,Liliopsida,NA,Avena eriantha,Avena eriantha,1,2,1,1
2953031,Bauhinia tomentosa L.,species,ACCEPTED,EXACT,NA,Bauhinia tomentosa,97,Plantae,Tracheophyta,Fabales,Fabaceae,Bauhinia,Bauhinia tomentosa,6,7707728,220,1370,5386,2952935,2953031,FALSE,Magnoliopsida,NA,Bauhinia tomentosa,Bauhinia tomentosa,1,5,1,1
3041843,Biscutella didyma L.,species,ACCEPTED,EXACT,NA,Biscutella didyma,97,Plantae,Tracheophyta,Brassicales,Brassicaceae,Biscutella,Biscutella didyma,6,7707728,220,7225535,3112,3041728,3041843,FALSE,Magnoliopsida,NA,Biscutella didyma,Biscutella didyma,1,4,1,1
4132565,Brachiaria paspaloides (J.Presl) C.E.Hubb.,species,SYNONYM,EXACT,4150566,Brachiaria paspaloides,98,Plantae,Tracheophyta,Poales,Poaceae,Urochloa,Urochloa glumaris,6,7707728,196,1369,3073,2705813,4150566,TRUE,Liliopsida,NA,Brachiaria paspaloides,Brachiaria paspaloides,0,1,0,1
